query_index,query_basename,gt_match_col,T_true,method,T_hat,Qerror,n_post,n_comment
230,query_cycle_6_127.graph,u2,1163.0,baseline_uniform,977.1076662990197,0.15983863602835796,204,0
230,query_cycle_6_127.graph,u2,1163.0,baseline_proxy,981.5852240909124,0.15598862932853616,204,0
230,query_cycle_6_127.graph,u2,1163.0,baseline_proxy_a,1232.301034059827,0.05958816342203533,204,0
230,query_cycle_6_127.graph,u2,1163.0,baseline_proxy_a_unbiased_test1,1160.5397907939227,0.002115399145380268,204,0
230,query_cycle_6_127.graph,u2,1163.0,proxy_mab,201.25282834804622,0.8269537159518089,136,0
230,query_cycle_6_127.graph,u2,1163.0,proxyE_importance,1233.9961006738192,0.06104565836097956,207,0
40,query_cycle_6_142.graph,u2,976115.0,UN,486627.48922995775,0.5014650023512007,474,0
40,query_cycle_6_142.graph,u2,976115.0,PO,741840.7464173803,0.24000681639214613,474,0
40,query_cycle_6_142.graph,u2,976115.0,MAB,1012965.6014787446,0.03775231553530542,274,0
40,query_cycle_6_142.graph,u2,976115.0,FOIS_nrs,1048944.1374311699,0.07461122657798504,474,0
40,query_cycle_6_142.graph,u2,976115.0,FOIS_rs,1028077.98126745,0.05323448698918675,474,0
40,query_cycle_6_142.graph,u2,976115.0,POSS,978212.1473224437,0.002148463370036997,780,0
41,query_cycle_6_143.graph,u1,557230.0,UN,464768.3571176471,0.16593084163155775,153,0
41,query_cycle_6_143.graph,u1,557230.0,PO,480524.0279364779,0.13765585496746782,153,0
41,query_cycle_6_143.graph,u1,557230.0,MAB,560979.8785523812,0.006729498685248788,100,0
41,query_cycle_6_143.graph,u1,557230.0,FOIS_nrs,554680.4966714238,0.004575315989046208,153,0
41,query_cycle_6_143.graph,u1,557230.0,FOIS_rs,498058.8216130213,0.10618807025281964,153,0
41,query_cycle_6_143.graph,u1,557230.0,POSS,565497.1754652119,0.014836199531991914,283,0
42,query_cycle_6_145.graph,u1,2573014.0,UN,3006745.275186722,0.1685693413198382,241,0
42,query_cycle_6_145.graph,u1,2573014.0,PO,2097678.4432035643,0.1847388147893621,241,0
42,query_cycle_6_145.graph,u1,2573014.0,MAB,2485900.888213974,0.03385644686971235,139,0
42,query_cycle_6_145.graph,u1,2573014.0,FOIS_nrs,2604835.466419222,0.012367389535860215,241,0
42,query_cycle_6_145.graph,u1,2573014.0,FOIS_rs,2298173.1655278015,0.10681668831658067,241,0
42,query_cycle_6_145.graph,u1,2573014.0,POSS,2528954.7054640036,0.017123612438951514,369,0
43,query_cycle_6_147.graph,u1,2399067.0,UN,2042696.8189504372,0.14854532243141302,343,0
43,query_cycle_6_147.graph,u1,2399067.0,PO,2028033.8847099873,0.15465725437847824,343,0
43,query_cycle_6_147.graph,u1,2399067.0,MAB,1883016.5660401986,0.21510463607719227,190,0
43,query_cycle_6_147.graph,u1,2399067.0,FOIS_nrs,2533159.0887556374,0.05589343221995776,343,0
43,query_cycle_6_147.graph,u1,2399067.0,FOIS_rs,2262413.3970208387,0.0569611448863918,343,0
43,query_cycle_6_147.graph,u1,2399067.0,POSS,2302111.006717184,0.040414041493137084,637,0
44,query_cycle_6_153.graph,u2,111915.0,UN,80144.09264571429,0.2838842635418461,280,0
44,query_cycle_6_153.graph,u2,111915.0,PO,107257.80915298444,0.041613642916638174,280,0
44,query_cycle_6_153.graph,u2,111915.0,MAB,115365.67496812301,0.030832997972774105,157,0
44,query_cycle_6_153.graph,u2,111915.0,FOIS_nrs,151969.67051966116,0.3579026092986745,280,0
44,query_cycle_6_153.graph,u2,111915.0,FOIS_rs,107270.42049062412,0.04150095616651815,280,0
44,query_cycle_6_153.graph,u2,111915.0,POSS,123459.76115134504,0.10315651299061823,491,0
45,query_cycle_6_154.graph,u1,557230.0,UN,305566.07666666666,0.4516338376134331,153,0
45,query_cycle_6_154.graph,u1,557230.0,PO,582928.1605738924,0.046117690314398746,153,0
45,query_cycle_6_154.graph,u1,557230.0,MAB,581837.2492039293,0.04415995047633711,92,0
45,query_cycle_6_154.graph,u1,557230.0,FOIS_nrs,553908.9254023959,0.005959970923324493,153,0
45,query_cycle_6_154.graph,u1,557230.0,FOIS_rs,548620.1509414713,0.015451158513591629,153,0
45,query_cycle_6_154.graph,u1,557230.0,POSS,495730.1679079787,0.11036705147250023,278,0
231,query_cycle_6_128.graph,u3,5454872.0,baseline_uniform,8490149.296887873,0.5564341925691149,437,0
231,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy,12049624.232786592,1.2089655326076565,437,0
231,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a,11291110.136115342,1.0699129394998348,437,0
231,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a_unbiased_test1,10681217.466105875,0.9581059768415968,437,0
231,query_cycle_6_128.graph,u3,5454872.0,proxy_mab,10452960.398774395,0.916261352928977,248,0
231,query_cycle_6_128.graph,u3,5454872.0,proxyE_importance,11466885.565778572,1.1021365058205899,440,0
46,query_cycle_6_155.graph,u1,210455.0,UN,56391.84485119047,0.7320479682060751,168,0
46,query_cycle_6_155.graph,u1,210455.0,PO,292746.3713597929,0.39101647078849583,168,0
46,query_cycle_6_155.graph,u1,210455.0,MAB,186965.84813768597,0.11161127966697883,97,0
46,query_cycle_6_155.graph,u1,210455.0,FOIS_nrs,234348.0984015701,0.11353067592392725,168,0
46,query_cycle_6_155.graph,u1,210455.0,FOIS_rs,212532.52821224526,0.009871603013685884,168,0
46,query_cycle_6_155.graph,u1,210455.0,POSS,178417.0590734471,0.1522317879192839,238,0
47,query_cycle_6_156.graph,u1,2286698.0,UN,2108286.583174603,0.07802141639403058,252,0
47,query_cycle_6_156.graph,u1,2286698.0,PO,2677871.4263032437,0.17106475201502067,252,0
47,query_cycle_6_156.graph,u1,2286698.0,MAB,2156144.0413936074,0.05709278558270161,143,0
47,query_cycle_6_156.graph,u1,2286698.0,FOIS_nrs,2418777.5396988015,0.05775994018396897,252,0
47,query_cycle_6_156.graph,u1,2286698.0,FOIS_rs,2145712.1904533156,0.06165475701062597,252,0
47,query_cycle_6_156.graph,u1,2286698.0,POSS,2108207.1497404813,0.07805615357144613,337,0
48,query_cycle_6_157.graph,u2,111915.0,UN,64496.68891182795,0.4236993351040705,279,0
48,query_cycle_6_157.graph,u2,111915.0,PO,94075.76710767002,0.15939983820158138,279,0
48,query_cycle_6_157.graph,u2,111915.0,MAB,101677.10680085473,0.09147918687526489,145,0
48,query_cycle_6_157.graph,u2,111915.0,FOIS_nrs,125190.31915343796,0.11861965914701299,279,0
48,query_cycle_6_157.graph,u2,111915.0,FOIS_rs,115209.78085440895,0.029440029079291868,279,0
48,query_cycle_6_157.graph,u2,111915.0,POSS,112263.77995936322,0.0031164719596410008,531,0
49,query_cycle_6_160.graph,u2,5454872.0,UN,8218140.489381108,0.506568896461935,307,0
49,query_cycle_6_160.graph,u2,5454872.0,PO,4410846.540936232,0.1913932094215535,307,0
49,query_cycle_6_160.graph,u2,5454872.0,MAB,6503913.476737475,0.1923127576114481,174,0
49,query_cycle_6_160.graph,u2,5454872.0,FOIS_nrs,5294575.996927785,0.029385841330871788,307,0
49,query_cycle_6_160.graph,u2,5454872.0,FOIS_rs,5260714.209410675,0.035593464079326724,307,0
49,query_cycle_6_160.graph,u2,5454872.0,POSS,5669415.020577701,0.03933053251803174,546,0
50,query_cycle_6_161.graph,u2,2802.0,UN,2542.063779452055,0.09276810155172917,219,0
50,query_cycle_6_161.graph,u2,2802.0,PO,1820.862074990952,0.3501562901531221,219,0
50,query_cycle_6_161.graph,u2,2802.0,MAB,2440.8206372745176,0.12890055771787381,135,0
50,query_cycle_6_161.graph,u2,2802.0,FOIS_nrs,2834.8474527031053,0.011722859637082556,219,0
50,query_cycle_6_161.graph,u2,2802.0,FOIS_rs,2850.1318143881776,0.01717766395009909,219,0
50,query_cycle_6_161.graph,u2,2802.0,POSS,2695.59586486754,0.03797435229566736,354,0
51,query_cycle_6_164.graph,u2,42698.0,UN,61825.146774193556,0.44796352930332933,217,0
51,query_cycle_6_164.graph,u2,42698.0,PO,102446.28610041577,1.3993228277768461,217,0
51,query_cycle_6_164.graph,u2,42698.0,MAB,41468.04518225689,0.028805911699449935,128,0
51,query_cycle_6_164.graph,u2,42698.0,FOIS_nrs,43573.33990494996,0.02050072380322162,217,0
51,query_cycle_6_164.graph,u2,42698.0,FOIS_rs,45864.39948447031,0.07415802811537571,217,0
51,query_cycle_6_164.graph,u2,42698.0,POSS,38156.389934286126,0.10636587347683438,389,0
52,query_cycle_6_165.graph,u2,1358928.0,UN,1375090.7061653945,0.01189371781683394,393,0
52,query_cycle_6_165.graph,u2,1358928.0,PO,1278556.0378326653,0.05914365011783902,393,0
52,query_cycle_6_165.graph,u2,1358928.0,MAB,1311667.7678199382,0.034777583639502424,222,0
52,query_cycle_6_165.graph,u2,1358928.0,FOIS_nrs,1361462.81541496,0.001865305163305216,393,0
52,query_cycle_6_165.graph,u2,1358928.0,FOIS_rs,1392085.8291416224,0.024399989654803205,393,0
52,query_cycle_6_165.graph,u2,1358928.0,POSS,1326418.9051335212,0.023922602865257627,709,0
232,query_cycle_6_128.graph,u3,5454872.0,baseline_uniform,4983543.162075471,0.08640511416666218,318,0
232,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy,3992145.0625142744,0.26815055192600773,318,0
232,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a,5749193.879555202,0.053955781099025255,318,0
232,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a_unbiased_test1,5085425.265147706,0.06772784674916194,318,0
232,query_cycle_6_128.graph,u3,5454872.0,proxy_mab,5803271.400179728,0.06386939971822032,186,0
232,query_cycle_6_128.graph,u3,5454872.0,proxyE_importance,5324568.350335532,0.023887572369153325,321,0
53,query_cycle_6_167.graph,u2,116775.0,UN,159552.67084761907,0.36632559064542125,378,0
53,query_cycle_6_167.graph,u2,116775.0,PO,114904.09996011946,0.01602140903344497,378,0
53,query_cycle_6_167.graph,u2,116775.0,MAB,120126.54423469369,0.028700871202686284,222,0
53,query_cycle_6_167.graph,u2,116775.0,FOIS_nrs,129669.0968029438,0.1104182984623746,378,0
53,query_cycle_6_167.graph,u2,116775.0,FOIS_rs,108876.93388200444,0.0676349057417732,378,0
53,query_cycle_6_167.graph,u2,116775.0,POSS,101281.85543554183,0.13267518359630204,546,0
54,query_cycle_6_172.graph,u1,210455.0,UN,162906.93,0.22592986624218958,171,0
54,query_cycle_6_172.graph,u1,210455.0,PO,155004.371806003,0.2634797376826257,171,0
54,query_cycle_6_172.graph,u1,210455.0,MAB,230.19509113344384,0.9989062027933124,142,0
54,query_cycle_6_172.graph,u1,210455.0,FOIS_nrs,225485.75363159782,0.07142027336769295,171,0
54,query_cycle_6_172.graph,u1,210455.0,FOIS_rs,218842.9681063474,0.03985634984365968,171,0
54,query_cycle_6_172.graph,u1,210455.0,POSS,362309.64659284183,0.7215539977327307,302,0
55,query_cycle_6_173.graph,u2,42698.0,UN,49185.44008914028,0.15193779776898864,221,0
55,query_cycle_6_173.graph,u2,42698.0,PO,39629.523611998484,0.07186463974896988,221,0
55,query_cycle_6_173.graph,u2,42698.0,MAB,37833.39760204682,0.11393045102705471,121,0
55,query_cycle_6_173.graph,u2,42698.0,FOIS_nrs,42029.58840471142,0.015654400564161713,221,0
55,query_cycle_6_173.graph,u2,42698.0,FOIS_rs,43008.49890065945,0.007271977625636981,221,0
55,query_cycle_6_173.graph,u2,42698.0,POSS,36578.75938073785,0.14331445546072766,274,0
56,query_cycle_6_174.graph,u2,5454872.0,UN,3805676.599245283,0.3023343903861937,318,0
56,query_cycle_6_174.graph,u2,5454872.0,PO,4435292.486508025,0.1869117210251634,318,0
56,query_cycle_6_174.graph,u2,5454872.0,MAB,5277515.827168316,0.03251335188647586,184,0
56,query_cycle_6_174.graph,u2,5454872.0,FOIS_nrs,5592322.180071412,0.02519769117798028,318,0
56,query_cycle_6_174.graph,u2,5454872.0,FOIS_rs,5530774.736091609,0.013914668591968632,318,0
56,query_cycle_6_174.graph,u2,5454872.0,POSS,5445931.281823214,0.0016390335422693432,608,0
57,query_cycle_6_175.graph,u2,1276776.0,UN,1452016.9662631578,0.13725271015679946,304,0
57,query_cycle_6_175.graph,u2,1276776.0,PO,2424231.369099843,0.8987131408327247,304,0
57,query_cycle_6_175.graph,u2,1276776.0,MAB,1238705.3556412382,0.02981779447511689,175,0
57,query_cycle_6_175.graph,u2,1276776.0,FOIS_nrs,1283065.628491222,0.00492618007483061,304,0
57,query_cycle_6_175.graph,u2,1276776.0,FOIS_rs,1153697.3524341478,0.09639799586290168,304,0
57,query_cycle_6_175.graph,u2,1276776.0,POSS,1511699.692822868,0.1839975789197698,491,0
58,query_cycle_6_176.graph,u2,116775.0,UN,144445.418,0.2369549818026119,380,0
58,query_cycle_6_176.graph,u2,116775.0,PO,118461.56668417082,0.01444287462359936,380,0
58,query_cycle_6_176.graph,u2,116775.0,MAB,176654.20783071138,0.5127742053582649,220,0
58,query_cycle_6_176.graph,u2,116775.0,FOIS_nrs,111099.41504499572,0.04860273992724707,380,0
58,query_cycle_6_176.graph,u2,116775.0,FOIS_rs,121113.69290082248,0.03715429587516578,380,0
58,query_cycle_6_176.graph,u2,116775.0,POSS,104342.37453768456,0.10646649935615875,636,0
233,query_cycle_6_128.graph,u3,5454872.0,baseline_uniform,10395918.5,0.9058042975160554,438,0
233,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy,10330879.302216783,0.8938811583877281,438,0
233,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a,11584438.501943406,1.1236865873192636,438,0
233,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a_unbiased_test1,11416752.257937763,1.0929459495910743,438,0
233,query_cycle_6_128.graph,u3,5454872.0,proxy_mab,10516029.49514608,0.9278233284201868,246,0
233,query_cycle_6_128.graph,u3,5454872.0,proxyE_importance,10716039.32209942,0.9644896016074106,441,0
59,query_cycle_6_178.graph,u1,2286698.0,UN,2881192.443373494,0.2599794303285759,249,0
59,query_cycle_6_178.graph,u1,2286698.0,PO,1960936.2706208762,0.14245944561945817,249,0
59,query_cycle_6_178.graph,u1,2286698.0,MAB,2176643.7258139034,0.0481280318547078,147,0
59,query_cycle_6_178.graph,u1,2286698.0,FOIS_nrs,2561708.010485536,0.12026512048619273,249,0
59,query_cycle_6_178.graph,u1,2286698.0,FOIS_rs,2907065.3177308454,0.27129394337636425,249,0
59,query_cycle_6_178.graph,u1,2286698.0,POSS,2267776.864847061,0.008274435519224129,303,0
60,query_cycle_6_180.graph,u1,65084.0,UN,149361.9922875,1.2949110731900315,160,0
60,query_cycle_6_180.graph,u1,65084.0,PO,53091.09440820548,0.18426810877933936,160,0
60,query_cycle_6_180.graph,u1,65084.0,MAB,65973.18561579108,0.013662123037783183,91,0
60,query_cycle_6_180.graph,u1,65084.0,FOIS_nrs,64493.27996080495,0.009076271267823835,160,0
60,query_cycle_6_180.graph,u1,65084.0,FOIS_rs,73877.29953457823,0.13510693157424597,160,0
60,query_cycle_6_180.graph,u1,65084.0,POSS,66254.70500636747,0.017987600737008617,304,0
61,query_cycle_6_181.graph,u1,210455.0,UN,118425.56037278105,0.4372879695289679,169,0
61,query_cycle_6_181.graph,u1,210455.0,PO,138924.78011054237,0.33988368007154796,169,0
61,query_cycle_6_181.graph,u1,210455.0,MAB,211104.41267394793,0.003085755500928584,108,0
61,query_cycle_6_181.graph,u1,210455.0,FOIS_nrs,204944.00168433666,0.026186112545025488,169,0
61,query_cycle_6_181.graph,u1,210455.0,FOIS_rs,178489.3183100018,0.15188844023662157,169,0
61,query_cycle_6_181.graph,u1,210455.0,POSS,196109.03357935816,0.06816643187684701,306,0
62,query_cycle_6_182.graph,u2,5454872.0,UN,3952642.840255591,0.2753921924738855,313,0
62,query_cycle_6_182.graph,u2,5454872.0,PO,4837747.212322334,0.11313277152565013,313,0
62,query_cycle_6_182.graph,u2,5454872.0,MAB,6606489.751935324,0.21111728230017565,178,0
62,query_cycle_6_182.graph,u2,5454872.0,FOIS_nrs,5082459.216037938,0.06827158986719792,313,0
62,query_cycle_6_182.graph,u2,5454872.0,FOIS_rs,5629140.369541078,0.03194728850485912,313,0
62,query_cycle_6_182.graph,u2,5454872.0,POSS,5254714.533956332,0.036693338733460264,522,0
63,query_cycle_6_184.graph,u2,4902.0,UN,4511.281155345912,0.07970600666138059,159,0
63,query_cycle_6_184.graph,u2,4902.0,PO,4006.3007825209447,0.1827211785962985,159,0
63,query_cycle_6_184.graph,u2,4902.0,MAB,3905.4043535442347,0.20330388544589256,110,0
63,query_cycle_6_184.graph,u2,4902.0,FOIS_nrs,5096.776851686174,0.039734159870700586,159,0
63,query_cycle_6_184.graph,u2,4902.0,FOIS_rs,4741.117582321142,0.032819750648481756,159,0
63,query_cycle_6_184.graph,u2,4902.0,POSS,4007.676677102519,0.18244049834709933,235,0
64,query_cycle_6_186.graph,u2,1163.0,UN,1429.9110164805822,0.22950216378381966,206,0
64,query_cycle_6_186.graph,u2,1163.0,PO,1482.9489163312332,0.2751065488660647,206,0
64,query_cycle_6_186.graph,u2,1163.0,MAB,1192.7209608502833,0.02555542635449982,135,0
64,query_cycle_6_186.graph,u2,1163.0,FOIS_nrs,1132.0412733354133,0.026619713383135617,206,0
64,query_cycle_6_186.graph,u2,1163.0,FOIS_rs,1056.1109311682146,0.09190805574530127,206,0
64,query_cycle_6_186.graph,u2,1163.0,POSS,1984.9248440925326,0.7067281548517047,318,0
234,query_cycle_6_128.graph,u3,5454872.0,baseline_uniform,5946237.243461539,0.09007823528426313,312,0
234,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy,5019657.105380978,0.07978462090751562,312,0
234,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a,5434314.913075817,0.0037685736574906217,312,0
234,query_cycle_6_128.graph,u3,5454872.0,baseline_proxy_a_unbiased_test1,5429165.375089003,0.0047125991060830074,312,0
234,query_cycle_6_128.graph,u3,5454872.0,proxy_mab,4777565.04887256,0.12416550766497174,178,0
234,query_cycle_6_128.graph,u3,5454872.0,proxyE_importance,5347565.686480912,0.019671646469264104,315,0
65,query_cycle_6_187.graph,u2,116775.0,UN,97347.56966881722,0.1663663483723638,372,0
65,query_cycle_6_187.graph,u2,116775.0,PO,110220.3041846737,0.05613098535924896,372,0
65,query_cycle_6_187.graph,u2,116775.0,MAB,106669.4068499455,0.08653901220342108,218,0
65,query_cycle_6_187.graph,u2,116775.0,FOIS_nrs,107839.64197857108,0.07651773086216164,372,0
65,query_cycle_6_187.graph,u2,116775.0,FOIS_rs,119464.08583112076,0.023027924051558603,372,0
65,query_cycle_6_187.graph,u2,116775.0,POSS,117616.07833799989,0.007202554810532136,655,0
66,query_cycle_6_190.graph,u2,5454872.0,UN,5041150.141575563,0.07584446682239973,311,0
66,query_cycle_6_190.graph,u2,5454872.0,PO,5439125.03490763,0.002886770778923921,311,0
66,query_cycle_6_190.graph,u2,5454872.0,MAB,85314.78874930444,0.98435989171711,217,0
66,query_cycle_6_190.graph,u2,5454872.0,FOIS_nrs,6457494.67610285,0.1838031536033934,311,0
66,query_cycle_6_190.graph,u2,5454872.0,FOIS_rs,5112819.843758622,0.06270580798988094,311,0
66,query_cycle_6_190.graph,u2,5454872.0,POSS,5590801.0036202315,0.02491882552335445,383,0
67,query_cycle_6_202.graph,u1,557230.0,UN,497182.18698701303,0.10776127095272503,154,0
67,query_cycle_6_202.graph,u1,557230.0,PO,557549.6912205834,0.0005737150199798902,154,0
67,query_cycle_6_202.graph,u1,557230.0,MAB,536806.734091461,0.036651411281766855,89,0
67,query_cycle_6_202.graph,u1,557230.0,FOIS_nrs,508614.0008697544,0.08724583947426662,154,0
67,query_cycle_6_202.graph,u1,557230.0,FOIS_rs,494693.52116591996,0.11222740849214874,154,0
67,query_cycle_6_202.graph,u1,557230.0,POSS,606447.2480205679,0.08832483538317738,280,0
68,query_cycle_6_39.graph,u2,5454872.0,UN,4147742.2693396234,0.23962610500491607,318,0
68,query_cycle_6_39.graph,u2,5454872.0,PO,4266720.016143201,0.21781482385962478,318,0
68,query_cycle_6_39.graph,u2,5454872.0,MAB,4432682.930781116,0.18739011093548744,194,0
68,query_cycle_6_39.graph,u2,5454872.0,FOIS_nrs,5422324.031319467,0.005966770380777523,318,0
68,query_cycle_6_39.graph,u2,5454872.0,FOIS_rs,4979224.444304842,0.08719683169378831,318,0
68,query_cycle_6_39.graph,u2,5454872.0,POSS,5275485.788537976,0.032885503355903435,553,0
69,query_cycle_6_45.graph,u1,2286698.0,UN,2207082.4049612405,0.034816838532573835,258,0
69,query_cycle_6_45.graph,u1,2286698.0,PO,2234793.4551413488,0.022698469521839452,258,0
69,query_cycle_6_45.graph,u1,2286698.0,MAB,2839702.0186040383,0.24183517832439538,146,0
69,query_cycle_6_45.graph,u1,2286698.0,FOIS_nrs,2252920.566849879,0.01477126981793005,258,0
69,query_cycle_6_45.graph,u1,2286698.0,FOIS_rs,1941964.4459672791,0.1507560482550476,258,0
69,query_cycle_6_45.graph,u1,2286698.0,POSS,2127871.9916497343,0.06945648631794216,509,0
70,query_cycle_6_54.graph,u1,2286698.0,UN,2919287.212734375,0.27663872218123037,256,0
70,query_cycle_6_54.graph,u1,2286698.0,PO,2078039.532433297,0.09124880835453697,256,0
70,query_cycle_6_54.graph,u1,2286698.0,MAB,2007694.0609128787,0.12201171255982263,156,0
70,query_cycle_6_54.graph,u1,2286698.0,FOIS_nrs,2586452.0801454135,0.13108599392898124,256,0
70,query_cycle_6_54.graph,u1,2286698.0,FOIS_rs,3049261.242735216,0.3334778981462423,256,0
70,query_cycle_6_54.graph,u1,2286698.0,POSS,2124928.785428559,0.07074358510456609,491,0
71,query_cycle_6_58.graph,u2,849090.0,UN,689196.8940785907,0.18831114006926158,369,0
71,query_cycle_6_58.graph,u2,849090.0,PO,707891.5590828566,0.16629384507784023,369,0
71,query_cycle_6_58.graph,u2,849090.0,MAB,445218.3393827729,0.4756523579564323,233,0
71,query_cycle_6_58.graph,u2,849090.0,FOIS_nrs,832546.2552633691,0.019484088537882832,369,0
71,query_cycle_6_58.graph,u2,849090.0,FOIS_rs,834005.3977524278,0.017765610533126235,369,0
71,query_cycle_6_58.graph,u2,849090.0,POSS,717823.5379696339,0.1545966411456572,553,0
235,query_cycle_6_128.graph,u2,5454872.0,baseline_uniform,3922687.944888889,0.2808835945391773,315,0
235,query_cycle_6_128.graph,u2,5454872.0,baseline_proxy,4985191.110343034,0.08610300840367394,315,0
